id,episode_id,source_frame,role_group,secondary_role_group,name,role_detail,role_group_normalized,role_group_corrected,scene_position,original_frame_number,reviewed_status,is_person,normalized_name,assigned_code,code_assignment_status,imdb_matches,imdb_name
1499,8_e_mezzo,scene_006_static_003_num02459_sim84.jpg,Cast,,Brunello Rondi,,Cast,,first_half,2459,pending,1,brunello rondi,nm0740021,auto_assigned,,Brunello Rondi
1500,8_e_mezzo,scene_006_static_006_num02543_sim43.jpg,Cast,,CLAUDIA CARDINALE,,Cast,,first_half,2543,pending,1,claudia cardinale,nm0001012,auto_assigned,,Claudia Cardinale
1501,8_e_mezzo,scene_006_static_008_num02615_sim29.jpg,Cast,,ANOUK AIMEE,,Cast,,first_half,2615,pending,1,anouk aimee,nm0000733,auto_assigned,,Anouk Aimée
1502,8_e_mezzo,scene_006_static_010_num02687_sim27.jpg,Cast,,SANDRA MILO,,Cast,,first_half,2687,pending,1,sandra milo,nm0590452,auto_assigned,,Sandra Milo
1503,8_e_mezzo,scene_006_static_011_num02759_sim25.jpg,Cast,,ROSSELLA FALK,,Cast,,first_half,2759,pending,1,rossella falk,nm0266194,auto_assigned,,Rossella Falk
1504,8_e_mezzo,scene_006_static_011_num02759_sim25.jpg,Cast,,BARBARA STEELE,,Cast,,first_half,2759,pending,1,barbara steele,nm0824489,auto_assigned,,Barbara Steele
1505,8_e_mezzo,scene_006_static_013_num02867_sim75.jpg,Cast,,MADELEINE LEBEAU,,Cast,,first_half,2867,pending,1,madeleine lebeau,nm0495495,auto_assigned,,Madeleine Lebeau
1506,8_e_mezzo,scene_006_static_013_num02867_sim75.jpg,Cast,,CATERINA BORATTO,,Cast,,first_half,2867,pending,1,caterina boratto,nm0095950,auto_assigned,,Caterina Boratto
1507,8_e_mezzo,scene_006_static_013_num02867_sim75.jpg,Cast,,EDRA GALE,,Cast,,first_half,2867,pending,1,edra gale,,ambiguous,"[{""nconst"": ""nm0301841"", ""normalized_name"": ""eddra gale"", ""primaryName"": ""Eddra Gale"", ""primaryProfession"": ""actress,archive_footage"", ""birthYear"": 1921, ""deathYear"": 2001, ""fuzzy_similarity"": ""95"", ""matched_string"": ""eddra gale""}, {""nconst"": ""nm0301839"", ""normalized_name"": ""ed gale"", ""primaryName"": ""Ed Gale"", ""primaryProfession"": ""actor,stunts,miscellaneous"", ""birthYear"": 1963, ""deathYear"": 2025, ""fuzzy_similarity"": ""88"", ""matched_string"": ""ed gale""}]",
1508,8_e_mezzo,scene_006_static_014_num02987_sim57.jpg,Cast,,GUIDO ALBERTI,,Cast,,first_half,2987,pending,1,guido alberti,nm0016646,auto_assigned,,Guido Alberti
1509,8_e_mezzo,scene_006_static_014_num02987_sim57.jpg,Cast,,MARIO CONOCCHIA,,Cast,,first_half,2987,pending,1,mario conocchia,nm0175557,auto_assigned,,Mario Conocchia
1510,8_e_mezzo,scene_006_static_014_num02987_sim57.jpg,Cast,,BRUNO AGOSTINI,,Cast,,first_half,2987,pending,1,bruno agostini,nm0013204,auto_assigned,,Bruno Agostini
1511,8_e_mezzo,scene_006_static_014_num02987_sim57.jpg,Cast,,CESARINO MICELI PICARDI,,Cast,,first_half,2987,pending,1,cesarino miceli picardi,nm0681428,auto_assigned,,Cesarino Miceli Picardi
1512,8_e_mezzo,scene_006_static_015_num03131_sim43.jpg,Cast,,JEAN ROUGEUL,,Cast,,first_half,3131,pending,1,jean rougeul,nm0745636,auto_assigned,,Jean Rougeul
1513,8_e_mezzo,scene_006_static_015_num03131_sim43.jpg,Cast,,MARIO PISU,,Cast,,first_half,3131,pending,1,mario pisu,nm0685609,auto_assigned,,Mario Pisu
1514,8_e_mezzo,scene_006_static_015_num03131_sim43.jpg,Cast,,YVONNE CASA DEI,,Cast,,first_half,3131,pending,1,yvonne casa dei,nm0142700,auto_assigned,,Yvonne Casadei
1515,8_e_mezzo,scene_006_static_015_num03131_sim43.jpg,Cast,,NADINE SANDERS,,Cast,,first_half,3131,pending,1,nadine sanders,,ambiguous,"[{""nconst"": ""nm0761664"", ""normalized_name"": ""nadia sanders"", ""primaryName"": ""Nadia Sanders"", ""primaryProfession"": ""actress"", ""birthYear"": 1931, ""deathYear"": null, ""fuzzy_similarity"": ""89"", ""matched_string"": ""nadia sanders""}, {""nconst"": ""nm17195173"", ""normalized_name"": ""andie sanders"", ""primaryName"": ""Andie Sanders"", ""primaryProfession"": ""actress"", ""birthYear"": null, ""deathYear"": null, ""fuzzy_similarity"": ""89"", ""matched_string"": ""andie sanders""}, {""nconst"": ""nm7165018"", ""normalized_name"": ""diane sanders"", ""primaryName"": ""Diane Sanders"", ""primaryProfession"": ""production_department,actor,miscellaneous"", ""birthYear"": null, ""deathYear"": null, ""fuzzy_similarity"": ""89"", ""matched_string"": ""diane sanders""}]",
1516,8_e_mezzo,scene_006_static_015_num03131_sim43.jpg,Cast,,ELEANOR COPPOLA SIMMONS,,Cast,,first_half,3131,pending,1,eleanor coppola simmons,gp0000003,internal_assigned,,
1517,8_e_mezzo,scene_006_static_015_num03131_sim43.jpg,Cast,,HEDY VESSEL,,Cast,,first_half,3131,pending,1,hedy vessel,nm0895299,auto_assigned,,Edy Vessel
1518,8_e_mezzo,scene_006_static_016_num03139_sim53.jpg,Cast,,IAN DALLAS,,Cast,,first_half,3139,pending,1,ian dallas,nm0198036,auto_assigned,,Ian Dallas
1519,8_e_mezzo,scene_006_static_016_num03139_sim53.jpg,Cast,,MINO DORO,,Cast,,first_half,3139,pending,1,mino doro,nm0233946,auto_assigned,,Mino Doro
1520,8_e_mezzo,scene_006_static_016_num03139_sim53.jpg,Cast,,GEORGIA SIMMONS,,Cast,,first_half,3139,pending,1,georgia simmons,nm0799763,auto_assigned,,Georgia Simmons
1521,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,TITO MASINI,,Cast,,second_half,3704,pending,1,tito masini,nm0556419,auto_assigned,,Tito Masini
1522,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,ANNIE GORASSINI,,Cast,,second_half,3704,pending,1,annie gorassini,nm0329780,auto_assigned,,Annie Gorassini
1523,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,MARK HERRON,,Cast,,second_half,3704,pending,1,mark herron,,ambiguous,"[{""nconst"": ""nm0380806"", ""normalized_name"": ""mark herron"", ""primaryName"": ""Mark Herron"", ""primaryProfession"": ""actor,miscellaneous,archive_footage"", ""birthYear"": 1928, ""deathYear"": 1996}, {""nconst"": ""nm12559748"", ""normalized_name"": ""mark herron"", ""primaryName"": ""Mark Herron"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm13797252"", ""normalized_name"": ""mark herron"", ""primaryName"": ""Mark Herron"", ""primaryProfession"": ""actor,art_director,camera_department"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm2418669"", ""normalized_name"": ""mark herron"", ""primaryName"": ""Mark Herron"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm5216199"", ""normalized_name"": ""mark herron"", ""primaryName"": ""Mark Herron"", ""primaryProfession"": ""actress"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm5692812"", ""normalized_name"": ""mark herron"", ""primaryName"": ""Mark Herron"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null}]",
1524,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,NEIL ROBINSON,,Cast,,second_half,3704,pending,1,neil robinson,,ambiguous,"[{""nconst"": ""nm0732944"", ""normalized_name"": ""neil robinson"", ""primaryName"": ""Neil Robinson"", ""primaryProfession"": ""actor,miscellaneous"", ""birthYear"": 1935, ""deathYear"": 1997}, {""nconst"": ""nm1942032"", ""normalized_name"": ""neil robinson"", ""primaryName"": ""Neil Robinson"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm5093532"", ""normalized_name"": ""neil robinson"", ""primaryName"": ""Neil Robinson"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null}]",
1525,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,GIUDITTA RISSIONE,,Cast,,second_half,3704,pending,1,giuditta rissione,nm0728404,auto_assigned,,Giuditta Rissone
1526,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,GILDA DAHLBERG,,Cast,,second_half,3704,pending,1,gilda dahlberg,nm0197005,auto_assigned,,Gilda Dahlberg
1527,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,MARY INDOVINO,,Cast,,second_half,3704,pending,1,mary indovino,nm0408540,auto_assigned,,Mary Indovino
1528,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,FRANCESCO RIGAMONTI,,Cast,,second_half,3704,pending,1,francesco rigamonti,nm0726519,auto_assigned,,Francesco Rigamonti
1529,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,MARCO GEMINI,,Cast,,second_half,3704,pending,1,marco gemini,nm0312567,auto_assigned,,Marco Gemini
1530,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,ROSSELLA COMO,,Cast,,second_half,3704,pending,1,rossella como,nm0173909,auto_assigned,,Rossella Como
1531,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,MARISA COLOMBER,,Cast,,second_half,3704,pending,1,marisa colomber,nm0173005,auto_assigned,,Marisa Colomber
1532,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,ELISABETTA CATALANO,E CON,Cast,,second_half,3704,pending,1,elisabetta catalano,nm0145815,auto_assigned,,Elisabetta Catalano
1533,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,ANNIBALE NINCHI,,Cast,,second_half,3704,pending,1,annibale ninchi,nm0632423,auto_assigned,,Annibale Ninchi
1534,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,MARIO TARCHETTI,,Cast,,second_half,3704,pending,1,mario tarchetti,nm0850352,auto_assigned,,Mario Tarchetti
1535,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,FRAZIER RIPPY,,Cast,,second_half,3704,pending,1,frazier rippy,nm0728131,auto_assigned,,Frazier Rippy
1536,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,GIULIO PARADISI,(c.s.c),Cast,,second_half,3704,pending,1,giulio paradisi,nm0660873,auto_assigned,,Giulio Paradisi
1537,8_e_mezzo,scene_007_static_004_num03812_sim66.jpg,Production Managers,,CLEMENTE FRACASSI,ORGANIZZAZIONE GENERALE,Production Managers,,second_half,3812,pending,1,clemente fracassi,nm0289474,auto_assigned,,Clemente Fracassi
1538,8_e_mezzo,scene_007_static_005_num03896_sim34.jpg,Production Designers,Costume Designers,PIERO GHERARDI,SCENOGRAFIA E COSTUMI,Production Designers,,second_half,3896,pending,1,piero gherardi,nm0315662,auto_assigned,,Piero Gherardi
1539,8_e_mezzo,scene_007_static_008_num04016_sim98.jpg,Cinematographers,,GIANNI DI VENANZO,DIRETTORE DELLA FOTOGRAFIA,Cinematographers,,second_half,4016,pending,1,gianni di venanzo,nm0005689,auto_assigned,,Gianni Di Venanzo
1540,8_e_mezzo,scene_007_static_009_num04076_sim47.jpg,Editors,,LEO CATOZZO,MONTAGGIO,Editors,,second_half,4076,pending,1,leo catozzo,nm0146294,auto_assigned,,Leo Catozzo
1541,8_e_mezzo,scene_007_static_009_num04076_sim47.jpg,Editorial Department,,ADRIANA OLASIO,ASSISTENTE,Editorial Department,,second_half,4076,pending,1,adriana olasio,nm0645976,auto_assigned,,Adriana Olasio
1542,8_e_mezzo,scene_007_static_011_num04184_sim71.jpg,Production Managers,,NELLO MENICONI,DIRETTORE DI PRODUZIONE,Production Managers,,second_half,4184,pending,1,nello meniconi,nm0579635,auto_assigned,,Nello Meniconi
1543,8_e_mezzo,scene_007_static_011_num04184_sim71.jpg,Second Unit Directors or Assistant Directors,,ALESSANDRO VON NORMANN,I° DIRETTORE,Second Unit Directors or Assistant Directors,,second_half,4184,pending,1,alessandro von normann,gp0000001,internal_assigned,,
1544,8_e_mezzo,scene_007_static_011_num04184_sim71.jpg,Production Managers,,MARIO BASILI,ISPETTORE,Production Managers,,second_half,4184,pending,1,mario basili,nm0059888,auto_assigned,,Mario Basili
1545,8_e_mezzo,scene_007_static_012_num04316_sim33.jpg,Composers,,NINO ROTA,MUSICA,Composers,,second_half,4316,pending,1,nino rota,,ambiguous,"[{""nconst"": ""nm0000065"", ""normalized_name"": ""nino rota"", ""primaryName"": ""Nino Rota"", ""primaryProfession"": ""composer,music_department,actor"", ""birthYear"": 1911, ""deathYear"": 1979}, {""nconst"": ""nm8432938"", ""normalized_name"": ""nino rota"", ""primaryName"": ""Nino Rota"", ""primaryProfession"": ""composer"", ""birthYear"": null, ""deathYear"": null}]",
1546,8_e_mezzo,scene_007_static_012_num04316_sim33.jpg,Miscellaneous Companies,,CAM,EDIZIONI MUSICALI,Miscellaneous Companies,,second_half,4316,pending,0,cam,cm0000001,internal_assigned,,
1547,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Additional Crew,,BRUNELLO RONDI,COLLABORAZIONE ARTISTICA,Additional Crew,,second_half,4414,pending,1,brunello rondi,,manual_required,"[{""nconst"": ""nm0740021"", ""normalized_name"": ""brunello rondi"", ""primaryName"": ""Brunello Rondi"", ""primaryProfession"": ""writer,director,actor"", ""birthYear"": 1924, ""deathYear"": 1989}]",
1548,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Second Unit Directors or Assistant Directors,,GUIDARINO GUIDI,AIUTO REG.,Second Unit Directors or Assistant Directors,,second_half,4414,pending,1,guidarino guidi,nm0346745,auto_assigned,,Guidarino Guidi
1549,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Production Department,,GIULIO PARADISI,ASSISTENTI,Production Department,,second_half,4414,pending,1,giulio paradisi,,manual_required,"[{""nconst"": ""nm0660873"", ""normalized_name"": ""giulio paradisi"", ""primaryName"": ""Giulio Paradisi"", ""primaryProfession"": ""actor,director,writer"", ""birthYear"": 1934, ""deathYear"": null}]",
1550,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Production Department,,FRANCESCO ALUIGI,ASSISTENTI,Production Department,,second_half,4414,pending,1,francesco aluigi,,manual_required,"[{""nconst"": ""nm0023092"", ""normalized_name"": ""francesco aluigi"", ""primaryName"": ""Francesco Aluigi"", ""primaryProfession"": ""actor,assistant_director"", ""birthYear"": null, ""deathYear"": null}]",
1551,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Script and Continuity Department,,MIRELLA GAMACCHIO,SEGR. ED.,Script and Continuity Department,,second_half,4414,pending,1,mirella gamacchio,nm0303625,auto_assigned,,Mirella Gamacchio
1552,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Production Department,,ALBINO MORANDINI,SEGR. DI PRODUZ.,Production Department,,second_half,4414,pending,1,albino morandini,nm0603038,auto_assigned,,Albino Morandin
1553,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Production Department,,ANGELO IACONO,SEGR. DI PRODUZ.,Production Department,,second_half,4414,pending,1,angelo iacono,nm0406231,auto_assigned,,Angelo Iacono
1554,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Art Department,,VITO ANZALONE,ARREDAMENTO,Art Department,,second_half,4414,pending,1,vito anzalone,nm0031736,auto_assigned,,Vito Anzalone
1555,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Costume and Wardrobe Department,,ORIETTA NASALLI ROCCA,ASS. COSTUMI,Costume and Wardrobe Department,,second_half,4414,pending,1,orietta nasalli rocca,nm0621583,auto_assigned,,Orietta Nasalli-Rocca
1556,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Art Department,,LUCIANO RICCERI,ASS. SCENOGRAFO,Art Department,,second_half,4414,pending,1,luciano ricceri,nm0723175,auto_assigned,,Luciano Ricceri
1557,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Camera and Electrical Department,,PASQUALE DE SANTIS,OPERATORE,Camera and Electrical Department,,second_half,4414,pending,1,pasquale de santis,nm0005681,auto_assigned,,Pasqualino De Santis
1558,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Makeup Department,,OTELLO FAVA,CAPO TRUCCO,Makeup Department,,second_half,4414,pending,1,otello fava,,ambiguous,"[{""nconst"": ""nm0269349"", ""normalized_name"": ""otello fava"", ""primaryName"": ""Otello Fava"", ""primaryProfession"": ""make_up_department,special_effects,actor"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm13035874"", ""normalized_name"": ""otello fava"", ""primaryName"": ""Otello Fava"", ""primaryProfession"": ""make_up_department"", ""birthYear"": null, ""deathYear"": null}]",
1559,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Makeup Department,,RENATA MAGNANTI,PARRUCCHIERA,Makeup Department,,second_half,4414,pending,1,renata magnanti,nm0536189,auto_assigned,,Renata Magnanti
1560,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Costume and Wardrobe Department,,CLARA POGGI,CAPO SARTA,Costume and Wardrobe Department,,second_half,4414,pending,1,clara poggi,nm0975093,auto_assigned,,Clara Poggi
1561,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Sound Department,,MARIO FARAONI,FONICI,Sound Department,,second_half,4414,pending,1,mario faraoni,nm0267101,auto_assigned,,Mario Faraoni
1562,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Sound Department,,ALBERTO BARTOLOMEI,FONICI,Sound Department,,second_half,4414,pending,1,alberto bartolomei,nm0059044,auto_assigned,,Alberto Bartolomei
1563,8_e_mezzo,scene_009_static_000_num04763_sim99.jpg,Miscellaneous Companies,,DUPONT,NEGATIVI,Miscellaneous Companies,,second_half,4763,pending,0,dupont,cm0000008,internal_assigned,,
1564,8_e_mezzo,scene_009_static_000_num04763_sim99.jpg,Miscellaneous Companies,,ISTITUTO NAZIONALE LUCE,SVILUPPO E STAMPA,Miscellaneous Companies,,second_half,4763,pending,0,istituto nazionale luce,cm0000010,internal_assigned,,
1565,8_e_mezzo,scene_009_static_000_num04763_sim99.jpg,Additional Crew,,ENZO VERZINI,TECNICO,Additional Crew,,second_half,4763,pending,1,enzo verzini,nm0895141,auto_assigned,,Enzo Verzini
1566,8_e_mezzo,scene_009_static_000_num04763_sim99.jpg,Production Companies,,TITANUS,PRODUZIONE ESEGUITA NEGLI STABILIMENTI,Production Companies,,second_half,4763,pending,0,titanus,cm0000014,internal_assigned,,
1567,8_e_mezzo,scene_009_static_001_num04823_sim48.jpg,Production Companies,,CINEPITT,UNA PRODUZIONE,Production Companies,,second_half,4823,pending,0,cinepitt,cm0000003,internal_assigned,,
1568,8_e_mezzo,scene_009_static_002_num04835_sim46.jpg,Production Companies,,CINERIZ,UNA PRODUZIONE,Production Companies,,second_half,4835,pending,0,cineriz,cm0000004,internal_assigned,,
1569,Amelie,scene_006_static_001_num00582_sim97.jpg,Production Companies,,Claudie Ossard,présentent,Production Companies,,first_half,582,pending,1,claudie ossard,gp0000010,internal_assigned,,
1570,Amelie,scene_006_static_001_num00582_sim97.jpg,Production Companies,,UGC,présentent,Production Companies,,first_half,582,pending,0,ugc,cm0000093,internal_assigned,,
1571,Amelie,scene_007_static_001_num00711_sim96.jpg,Production Companies,,Victoires Productions,Une coproduction,Production Companies,,first_half,711,pending,0,victoires productions,cm0000097,internal_assigned,,
1572,Amelie,scene_007_static_001_num00711_sim96.jpg,Production Companies,,Tapioca Films - France 3 Cinéma,Une coproduction,Production Companies,,first_half,711,pending,0,tapioca films france 3 cinema,cm0000090,internal_assigned,,
1573,Amelie,"scene_007_static_001_num00711_sim96.jpg,scene_094_scroll_001_num10701_sim0.jpg",Production Companies,,MMC Independent GmbH,Une coproduction,Production Companies,,first_half,"711,10701",pending,0,mmc independent gmbh,cm0000072,internal_assigned,,
1574,Amelie,scene_007_static_003_num00747_sim99.jpg,Miscellaneous Companies,,Sofinergie 5,avec la collaboration de la Sofica,Miscellaneous Companies,,first_half,747,pending,0,sofinergie 5,cm0000083,internal_assigned,,
1575,Amelie,scene_007_static_003_num00747_sim99.jpg,Miscellaneous Companies,,Filmstiftung NRW GmbH,et le soutien de la,Miscellaneous Companies,,first_half,747,pending,0,filmstiftung nrw gmbh,cm0000053,internal_assigned,,
1576,Amelie,scene_007_static_004_num00831_sim34.jpg,Production Companies,,CANAL+,avec la participation de,Production Companies,,first_half,831,pending,0,canal+,cm0000025,internal_assigned,,
1577,Amelie,"scene_026_static_001_num02642_sim100.jpg,scene_027_static_001_num02748_sim63.jpg",Writers,,Guillaume Laurant,Scénario,Writers,,first_half,"2642,2748",pending,1,guillaume laurant,nm0491011,auto_assigned,,Guillaume Laurant
1578,Amelie,scene_026_static_001_num02642_sim100.jpg,Writers,,Jean-Pierre Jeunet,Scénario,Writers,,first_half,2642,pending,1,jean pierre jeunet,nm0000466,auto_assigned,,Jean-Pierre Jeunet
1579,Amelie,scene_030_static_001_num02925_sim100.jpg,Casting Directors,,Pierre-Jacques Benichou,Casting,Casting Directors,,first_half,2925,pending,1,pierre jacques benichou,nm0071170,auto_assigned,,Pierre-Jacques Bénichou
1580,Amelie,"scene_035_static_000_num03130_sim31.jpg,scene_035_static_002_num03166_sim42.jpg",Production Designers,,Aline Bonetto,Décor,Production Designers,,first_half,"3130,3166",pending,1,aline bonetto,nm0094355,auto_assigned,,Aline Bonetto
1581,Amelie,scene_036_scroll_000_num03197_sim0.jpg,Cinematographers,,Bruno Delbonnel,Directeur de la photographie,Cinematographers,,first_half,3197,pending,1,bruno delbonnel,nm0216632,auto_assigned,,Bruno Delbonnel
1582,Amelie,scene_038_scroll_000_num03297_sim0.jpg,Makeup Department,,Nathalie Tissier,Maquillage,Makeup Department,,first_half,3297,pending,1,nathalie tissier,nm0864398,auto_assigned,,Nathalie Tissier
1583,Amelie,scene_038_scroll_001_num03391_sim0.jpg,Makeup Department,,John Nollet,Coiffure,Makeup Department,,first_half,3391,pending,1,john nollet,nm0634483,auto_assigned,,John Nollet
1584,Amelie,scene_038_scroll_001_num03391_sim0.jpg,Makeup Department,,Véronique Boitout,Coiffure,Makeup Department,,first_half,3391,pending,1,veronique boitout,nm0092439,auto_assigned,,Véronique Boitout
1585,Amelie,scene_043_static_000_num03599_sim37.jpg,Sound Department,,Jean Umansky,Son,Sound Department,,first_half,3599,pending,1,jean umansky,nm0880796,auto_assigned,,Jean Umansky
1586,Amelie,scene_043_static_000_num03599_sim37.jpg,Sound Department,,Sophie Chiabaut,Son,Sound Department,,first_half,3599,pending,1,sophie chiabaut,nm0156922,auto_assigned,,Sophie Chiabaut
1587,Amelie,scene_046_static_000_num03735_sim100.jpg,Editors,,Hervé Schneid A.C.E.,Montage,Editors,,first_half,3735,pending,1,herve schneid a c e,gp0000025,internal_assigned,,
