id,episode_id,source_frame,role_group,secondary_role_group,name,role_detail,role_group_normalized,role_group_corrected,scene_position,original_frame_number,reviewed_status,is_person,normalized_name,assigned_code,code_assignment_status,imdb_matches,imdb_name
30,8_e_mezzo,scene_006_static_014_num02987_sim57.jpg,Cast,,Mario Conocchia,,Cast,,first_half,2987,pending,1,mario conocchia,,,,
31,8_e_mezzo,scene_006_static_014_num02987_sim57.jpg,Cast,,Bruno Agostini,,Cast,,first_half,2987,pending,1,bruno agostini,,,,
32,8_e_mezzo,scene_006_static_014_num02987_sim57.jpg,Cast,,Cesarino Miceli Picardi,,Cast,,first_half,2987,pending,1,cesarino miceli picardi,,,,
33,8_e_mezzo,scene_006_static_015_num03131_sim43.jpg,Cast,,Jean Rougeul,,Cast,,first_half,3131,pending,1,jean rougeul,,,,
34,8_e_mezzo,scene_006_static_015_num03131_sim43.jpg,Cast,,Yvonne Casadei,,Cast,,first_half,3131,pending,1,yvonne casadei,,,,
35,8_e_mezzo,scene_006_static_015_num03131_sim43.jpg,Cast,,Nadine Sanders,,Cast,,first_half,3131,pending,1,nadine sanders,,,,
36,8_e_mezzo,scene_006_static_015_num03131_sim43.jpg,Cast,,Georgia Simmons,,Cast,,first_half,3131,pending,1,georgia simmons,,,,
37,8_e_mezzo,scene_006_static_015_num03131_sim43.jpg,Cast,,Hedy Vessel,,Cast,,first_half,3131,pending,1,hedy vessel,,,,
38,8_e_mezzo,scene_006_static_016_num03139_sim53.jpg,Cast,,Mario Pisu,,Cast,,first_half,3139,pending,1,mario pisu,,,,
39,8_e_mezzo,scene_006_static_016_num03139_sim53.jpg,Cast,,Ian Dallas,,Cast,,first_half,3139,pending,1,ian dallas,,,,
40,8_e_mezzo,scene_006_static_016_num03139_sim53.jpg,Cast,,Mino Doro,,Cast,,first_half,3139,pending,1,mino doro,,,,
41,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Tito Masini,,Cast,,second_half,3704,pending,1,tito masini,,,,
42,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Annie Gorassini,,Cast,,second_half,3704,pending,1,annie gorassini,,,,
43,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Rossella Como,,Cast,,second_half,3704,pending,1,rossella como,,,,
44,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Mark Herron,,Cast,,second_half,3704,pending,1,mark herron,,,,
45,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Marisa Colomber,,Cast,,second_half,3704,pending,1,marisa colomber,,,,
46,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Neil Robinson,,Cast,,second_half,3704,pending,1,neil robinson,,,,
47,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Elisabetta Catalano,e con,Cast,,second_half,3704,pending,1,elisabetta catalano,,,,
48,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Giuletta Viressone,,Cast,,second_half,3704,pending,1,giuletta viressone,,,,
49,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Annabella Incontri,,Cast,,second_half,3704,pending,1,annabella incontri,,,,
50,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Gilda Dahlberg,,Cast,,second_half,3704,pending,1,gilda dahlberg,,,,
51,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Mario Tarchetti,,Cast,,second_half,3704,pending,1,mario tarchetti,,,,
52,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Mary Indovino,,Cast,,second_half,3704,pending,1,mary indovino,,,,
53,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Frazier Rippy,,Cast,,second_half,3704,pending,1,frazier rippy,,,,
54,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Francesco Rigamonti,,Cast,,second_half,3704,pending,1,francesco rigamonti,,,,
55,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Giulio Paradisi,,Cast,,second_half,3704,pending,1,giulio paradisi,,,,
56,8_e_mezzo,scene_007_static_002_num03704_sim87.jpg,Cast,,Marco Gemini,,Cast,,second_half,3704,pending,1,marco gemini,,,,
57,8_e_mezzo,scene_007_static_004_num03812_sim66.jpg,Production Managers,,Giuditta Rissone,Organizzazione generale,Production Managers,,second_half,3812,pending,1,giuditta rissone,,,,
58,8_e_mezzo,scene_007_static_004_num03812_sim66.jpg,Production Managers,,Clemente Fracassi,Organizzazione generale,Production Managers,,second_half,3812,pending,1,clemente fracassi,,,,
59,8_e_mezzo,scene_007_static_005_num03896_sim34.jpg,Production Designers,,Piero Gherardi,Scenografia e Costume,Production Designers,,second_half,3896,pending,1,piero gherardi,,,,
60,8_e_mezzo,scene_007_static_005_num03896_sim34.jpg,Costume Designers,,Piero Gherardi,Scenografia e Costume,Costume Designers,,second_half,3896,pending,1,piero gherardi,,,,
61,8_e_mezzo,scene_007_static_008_num04016_sim98.jpg,Cinematographers,,Gianni Di Venanzo,Direttore della fotografia,Cinematographers,,second_half,4016,pending,1,gianni di venanzo,,,,
62,8_e_mezzo,scene_007_static_009_num04076_sim47.jpg,Editors,,Leo Catozzo,Montaggio,Editors,,second_half,4076,pending,1,leo catozzo,,,,
63,8_e_mezzo,scene_007_static_009_num04076_sim47.jpg,Editorial Department,,Adriana Olasio,Assistente,Editorial Department,,second_half,4076,pending,1,adriana olasio,,,,
64,8_e_mezzo,scene_007_static_011_num04184_sim71.jpg,Production Managers,,Nello Meniconi,Direttore di produzione,Production Managers,,second_half,4184,pending,1,nello meniconi,,,,
65,8_e_mezzo,scene_007_static_011_num04184_sim71.jpg,Second Unit Directors or Assistant Directors,,Alessandro von Normann,II° Direttore,Second Unit Directors or Assistant Directors,,second_half,4184,pending,1,alessandro von normann,,,,
66,8_e_mezzo,scene_007_static_011_num04184_sim71.jpg,Production Managers,,Mario Basili,Ispettore,Production Managers,,second_half,4184,pending,1,mario basili,,,,
67,8_e_mezzo,scene_007_static_012_num04316_sim33.jpg,Composers,,Nino Rota,Musica,Composers,,second_half,4316,pending,1,nino rota,,,,
68,8_e_mezzo,scene_007_static_012_num04316_sim33.jpg,Miscellaneous Companies,,CAM,Edizioni Musicali,Miscellaneous Companies,,second_half,4316,pending,0,cam,,,,
69,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Additional Crew,,Brunello Rondi,Collaborazione artistica,Additional Crew,,second_half,4414,pending,1,brunello rondi,,,,
70,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Second Unit Directors or Assistant Directors,,Guidarino Guidi,Aiuto reg.,Second Unit Directors or Assistant Directors,,second_half,4414,pending,1,guidarino guidi,,,,
71,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Second Unit Directors or Assistant Directors,,Giulio Paradisi,Assistenti,Second Unit Directors or Assistant Directors,,second_half,4414,pending,1,giulio paradisi,,,,
72,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Second Unit Directors or Assistant Directors,,Francesco Aluigi,Assistenti,Second Unit Directors or Assistant Directors,,second_half,4414,pending,1,francesco aluigi,,,,
73,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Script and Continuity Department,,Mirella Gamacchio,Segr.ed.,Script and Continuity Department,,second_half,4414,pending,1,mirella gamacchio,,,,
74,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Production Department,,Albino Morandin,Segr. di produz.,Production Department,,second_half,4414,pending,1,albino morandin,,,,
75,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Production Department,,Angelo Iacono,Segr. di produz.,Production Department,,second_half,4414,pending,1,angelo iacono,,,,
76,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Set Decorators,,Vito Anzalone,Arredamento,Set Decorators,,second_half,4414,pending,1,vito anzalone,,,,
77,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Costume and Wardrobe Department,,Orietta Nasalli Rocca,Ass. costumi,Costume and Wardrobe Department,,second_half,4414,pending,1,orietta nasalli rocca,,,,
78,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Art Department,,Luciano Ricceri,Ass. scenografo,Art Department,,second_half,4414,pending,1,luciano ricceri,,,,
79,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Camera and Electrical Department,,Pasquale De Santis,Operatore,Camera and Electrical Department,,second_half,4414,pending,1,pasquale de santis,,,,
80,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Makeup Department,,Otello Fava,Capo trucco,Makeup Department,,second_half,4414,pending,1,otello fava,,,,
81,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Makeup Department,,Renata Magnanti,Parrucchiera,Makeup Department,,second_half,4414,pending,1,renata magnanti,,,,
82,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Costume and Wardrobe Department,,Clara Poggi,Capo sarta,Costume and Wardrobe Department,,second_half,4414,pending,1,clara poggi,,,,
83,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Sound Department,,Mario Faraoni,Fonici,Sound Department,,second_half,4414,pending,1,mario faraoni,,,,
84,8_e_mezzo,scene_008_static_001_num04414_sim88.jpg,Sound Department,,Alberto Bartolomei,Fonici,Sound Department,,second_half,4414,pending,1,alberto bartolomei,,,,
85,8_e_mezzo,scene_009_static_000_num04763_sim99.jpg,Miscellaneous Companies,,Dupont,Negativi Dupont,Miscellaneous Companies,,second_half,4763,pending,0,dupont,,,,
86,8_e_mezzo,scene_009_static_000_num04763_sim99.jpg,Miscellaneous Companies,,Istituto Nazionale Luce,Sviluppo e stampa,Miscellaneous Companies,,second_half,4763,pending,0,istituto nazionale luce,,,,
87,8_e_mezzo,scene_009_static_000_num04763_sim99.jpg,Editorial Department,,Enzo Verzini,Tecnico,Editorial Department,,second_half,4763,pending,1,enzo verzini,,,,
88,8_e_mezzo,scene_009_static_000_num04763_sim99.jpg,Miscellaneous Companies,,Titanus,Produzione eseguita negli stabilimenti,Miscellaneous Companies,,second_half,4763,pending,0,titanus,,,,
89,8_e_mezzo,scene_009_static_001_num04823_sim48.jpg,Production Companies,,Cineriz,Una produzione,Production Companies,,second_half,4823,pending,0,cineriz,,,,
90,Amelie,scene_006_static_001_num00582_sim97.jpg,Production Companies,,Claude Ossard,présentent,Production Companies,,first_half,582,pending,0,claude ossard,,,,
91,Amelie,scene_006_static_001_num00582_sim97.jpg,Production Companies,,UGC,présentent,Production Companies,,first_half,582,pending,0,ugc,,,,
92,Amelie,scene_007_static_001_num00711_sim96.jpg,Production Companies,,Victoires Productions,Une coproduction,Production Companies,,first_half,711,pending,0,victoires productions,,,,
93,Amelie,scene_007_static_001_num00711_sim96.jpg,Production Companies,,Tapioca Films,Une coproduction,Production Companies,,first_half,711,pending,0,tapioca films,,,,
94,Amelie,scene_007_static_001_num00711_sim96.jpg,Production Companies,,France 3 Cinéma,Une coproduction,Production Companies,,first_half,711,pending,0,france 3 cinema,,,,
95,Amelie,"scene_007_static_001_num00711_sim96.jpg,scene_094_scroll_001_num10701_sim0.jpg",Production Companies,,MMC Independent GmbH,Une coproduction,Production Companies,,first_half,"711,10701",pending,0,mmc independent gmbh,,,,
96,Amelie,scene_007_static_003_num00747_sim99.jpg,Miscellaneous Companies,,Sofinergie 5,avec la collaboration de la Sofica,Miscellaneous Companies,,first_half,747,pending,0,sofinergie 5,,,,
97,Amelie,scene_007_static_003_num00747_sim99.jpg,Miscellaneous Companies,,Filmstiftung NRW GmbH,et le soutien de la,Miscellaneous Companies,,first_half,747,pending,0,filmstiftung nrw gmbh,,,,
98,Amelie,scene_007_static_004_num00831_sim34.jpg,Miscellaneous Companies,,Canal+,avec la participation de,Miscellaneous Companies,,first_half,831,pending,0,canal+,,,,
99,Amelie,scene_022_static_000_num02416_sim90.jpg,Cast,,Audrey Mathieu,,Cast,,first_half,2416,pending,1,audrey mathieu,,,,
100,Amelie,scene_022_static_000_num02416_sim90.jpg,Cast,,Taubon Kassovitz,,Cast,,first_half,2416,pending,1,taubon kassovitz,,,,
101,Amelie,scene_023_static_000_num02457_sim31.jpg,Cast,,Amélie Poulain,Le Fabuleux Destin d'Amélie Poulain,Cast,,first_half,2457,pending,1,amelie poulain,,,,
102,Amelie,"scene_026_static_001_num02642_sim100.jpg,scene_027_static_001_num02748_sim63.jpg",Writers,,Guillaume Laurant,Scénario,Writers,,first_half,"2642,2748",pending,1,guillaume laurant,,,,
103,Amelie,scene_026_static_001_num02642_sim100.jpg,Writers,,Jean-Pierre Jeunet,Scénario,Writers,,first_half,2642,pending,1,jean pierre jeunet,,,,
104,Amelie,scene_030_static_001_num02925_sim100.jpg,Casting Directors,,Pierre-Jacques Benichou,Casting,Casting Directors,,first_half,2925,pending,1,pierre jacques benichou,,,,
105,Amelie,scene_035_static_000_num03130_sim31.jpg,Production Designers,,Aline Bonetto,Décor,Production Designers,,first_half,3130,pending,1,aline bonetto,,,,
106,Amelie,scene_036_scroll_000_num03197_sim0.jpg,Cinematographers,,Bruno Delbonnel,Directeur de la photographie,Cinematographers,,first_half,3197,pending,1,bruno delbonnel,,,,
107,Amelie,scene_038_scroll_000_num03297_sim0.jpg,Makeup Department,,Nathalie Tissier,Maquillage,Makeup Department,,first_half,3297,pending,1,nathalie tissier,,,,
108,Amelie,scene_038_scroll_001_num03391_sim0.jpg,Makeup Department,,John Nollet,Coiffure,Makeup Department,,first_half,3391,pending,1,john nollet,,,,
109,Amelie,scene_038_scroll_001_num03391_sim0.jpg,Makeup Department,,Véronique Boitout,Coiffure,Makeup Department,,first_half,3391,pending,1,veronique boitout,,,,
110,Amelie,scene_043_static_000_num03599_sim37.jpg,Sound Department,,Jean Umansky,Son,Sound Department,,first_half,3599,pending,1,jean umansky,,,,
111,Amelie,scene_043_static_000_num03599_sim37.jpg,Sound Department,,Sophie Chiabaut,Son,Sound Department,,first_half,3599,pending,1,sophie chiabaut,,,,
112,Amelie,scene_046_static_000_num03735_sim100.jpg,Editors,,Hervé Schneid,Montage,Editors,,first_half,3735,pending,1,herve schneid,,,,
113,Amelie,scene_049_static_001_num03922_sim66.jpg,Sound Department,,Gérard Hardy,Montage son,Sound Department,,first_half,3922,pending,1,gerard hardy,,,,
114,Amelie,scene_049_static_001_num03922_sim66.jpg,Sound Department,,Laurent Kossayan,Effets sonores,Sound Department,,first_half,3922,pending,1,laurent kossayan,,,,
115,Amelie,scene_051_static_000_num04035_sim35.jpg,Second Unit Directors or Assistant Directors,,Christophe Vassort,Premier assistant,Second Unit Directors or Assistant Directors,,first_half,4035,pending,1,christophe vassort,,,,
116,Amelie,scene_051_static_001_num04095_sim47.jpg,Script and Continuity Department,,Anne Wermellinger,Scripte,Script and Continuity Department,,first_half,4095,pending,1,anne wermellinger,,,,
117,Amelie,scene_056_static_001_num04399_sim85.jpg,Production Managers,,Jean-Marc Deschamps,Directeur de production,Production Managers,,first_half,4399,pending,1,jean marc deschamps,,,,
118,Amelie,scene_056_static_001_num04399_sim85.jpg,Location Managers,,Alain Mougenot,Régie,Location Managers,,first_half,4399,pending,1,alain mougenot,,,,
119,Amelie,scene_058_scroll_000_num04603_sim0.jpg,Producers,,Claudie Ossard,Produit par,Producers,,first_half,4603,pending,1,claudie ossard,,,,
120,Amelie,scene_061_static_000_num04775_sim98.jpg,Directors,,Jean-Pierre Jeunet,Un film de,Directors,,first_half,4775,pending,1,jean pierre jeunet,,,,
121,Amelie,scene_063_static_001_num04988_sim24.jpg,Cast,,Audrey Tautou,,Cast,,first_half,4988,pending,1,audrey tautou,,,,
122,Amelie,scene_063_static_002_num05060_sim33.jpg,Cast,,Mathieu Kassovitz,,Cast,,first_half,5060,pending,1,mathieu kassovitz,,,,
123,Amelie,scene_063_static_004_num05132_sim84.jpg,Cast,,Rufus,,Cast,,first_half,5132,pending,1,rufus,,,,
124,Amelie,scene_063_static_004_num05132_sim84.jpg,Cast,,Lorella Cravotta,,Cast,,first_half,5132,pending,1,lorella cravotta,,,,
125,Amelie,scene_063_static_005_num05192_sim29.jpg,Cast,,Serge Merlin,,Cast,,first_half,5192,pending,1,serge merlin,,,,
126,Amelie,scene_063_static_005_num05192_sim29.jpg,Cast,,Jamel Debbouze,,Cast,,first_half,5192,pending,1,jamel debbouze,,,,
127,Amelie,scene_063_static_007_num05276_sim98.jpg,Cast,,Clotilde Mollet,,Cast,,first_half,5276,pending,1,clotilde mollet,,,,
128,Amelie,scene_063_static_007_num05276_sim98.jpg,Cast,,Claire Maurier,,Cast,,first_half,5276,pending,1,claire maurier,,,,
129,Amelie,scene_063_static_009_num05348_sim73.jpg,Cast,,Isabelle Nanty,,Cast,,first_half,5348,pending,1,isabelle nanty,,,,
130,Amelie,scene_063_static_009_num05348_sim73.jpg,Cast,,Dominique Pinon,,Cast,,first_half,5348,pending,1,dominique pinon,,,,
131,Amelie,scene_063_static_011_num05432_sim61.jpg,Cast,,Artus de Pengue,,Cast,,first_half,5432,pending,1,artus de pengue,,,,
132,Amelie,scene_063_static_011_num05432_sim61.jpg,Cast,,Yolande Moreau,,Cast,,first_half,5432,pending,1,yolande moreau,,,,
133,Amelie,scene_063_static_012_num05504_sim37.jpg,Cast,,Urbain Cancelier,,Cast,,first_half,5504,pending,1,urbain cancelier,,,,
134,Amelie,scene_063_static_012_num05504_sim37.jpg,Cast,,Maurice Bénichou,,Cast,,first_half,5504,pending,1,maurice benichou,,,,
135,Amelie,scene_063_static_014_num05600_sim98.jpg,Cast,,Michel Robin,,Cast,,first_half,5600,pending,1,michel robin,,,,
136,Amelie,scene_063_static_014_num05600_sim98.jpg,Cast,,Andrée Damant,,Cast,,first_half,5600,pending,1,andree damant,,,,
137,Amelie,scene_063_static_016_num05660_sim44.jpg,Cast,,Claude Perron,Claude Perron,Cast,,first_half,5660,pending,1,claude perron,,,,
138,Amelie,scene_063_static_016_num05660_sim44.jpg,Cast,,Armelle,Armelle,Cast,,first_half,5660,pending,1,armelle,,,,
139,Amelie,scene_063_static_017_num05744_sim41.jpg,Cast,,Tichy Holgado,avec la participation de,Cast,,first_half,5744,pending,1,tichy holgado,,,,
140,Amelie,scene_063_static_018_num05816_sim27.jpg,Cast,,Guiet,Flora,Cast,,first_half,5816,pending,1,guiet,,,,
141,Amelie,scene_063_static_018_num05816_sim27.jpg,Cast,,Amaury Babault,,Cast,,first_half,5816,pending,1,amaury babault,,,,
142,Amelie,scene_063_static_022_num05864_sim72.jpg,Cast,,Kevin Fernandes,,Cast,,first_half,5864,pending,1,kevin fernandes,,,,
143,Amelie,scene_063_static_025_num05912_sim88.jpg,Cast,,André Dussollier,Avec la voix de,Cast,,first_half,5912,pending,1,andre dussollier,,,,
144,Amelie,"scene_064_static_000_num06027_sim40.jpg,scene_066_scroll_000_num06065_sim0.jpg",Cast,,Eugène Berthier,avec,Cast,,second_half,"6027,6065",pending,1,eugene berthier,,,,
145,Amelie,scene_064_static_000_num06027_sim40.jpg,Cast,,Eugène Roles,avec,Cast,,second_half,6027,pending,1,eugene roles,,,,
146,Amelie,scene_066_scroll_000_num06065_sim0.jpg,Cast,,Marion Pressburger,petites mains du générique,Cast,,second_half,6065,pending,1,marion pressburger,,,,
147,Amelie,scene_066_scroll_000_num06065_sim0.jpg,Cast,,Charles-Roger Bour,l'homme à la vespasienne,Cast,,second_half,6065,pending,1,charles roger bour,,,,
148,Amelie,scene_066_scroll_000_num06065_sim0.jpg,Cast,,Luc Palun,l'épicier d'Amandine,Cast,,second_half,6065,pending,1,luc palun,,,,
149,Amelie,scene_067_scroll_000_num06152_sim0.jpg,Cast,,Fabienne Chaudat,la femme dans le coma,Cast,,second_half,6152,pending,1,fabienne chaudat,,,,
150,Amelie,scene_067_scroll_000_num06152_sim0.jpg,Cast,,Dominique Bettenfeld,le voisin d'Amélie,Cast,,second_half,6152,pending,1,dominique bettenfeld,,,,
151,Amelie,scene_067_scroll_000_num06152_sim0.jpg,Cast,,Jacques Viala,le client qui humilie son ami,Cast,,second_half,6152,pending,1,jacques viala,,,,
152,Amelie,scene_067_scroll_000_num06152_sim0.jpg,Cast,,Fabien Behar,le client humilié,Cast,,second_half,6152,pending,1,fabien behar,,,,
153,Amelie,scene_067_scroll_000_num06152_sim0.jpg,Cast,,Jonathan Joss,le fils du client humilié,Cast,,second_half,6152,pending,1,jonathan joss,,,,
154,Amelie,scene_067_scroll_000_num06152_sim0.jpg,Cast,,Jean-Pierre Becker,le clochard,Cast,,second_half,6152,pending,1,jean pierre becker,,,,
155,Amelie,scene_067_scroll_000_num06152_sim0.jpg,Cast,,Jean Darie,l'aveugle,Cast,,second_half,6152,pending,1,jean darie,,,,
156,Amelie,scene_067_scroll_000_num06152_sim0.jpg,Cast,,Thierry Gibault,le client aux endives,Cast,,second_half,6152,pending,1,thierry gibault,,,,
157,Amelie,scene_067_scroll_001_num06302_sim0.jpg,Cast,,François Bercovici,son copain,Cast,,second_half,6302,pending,1,francois bercovici,,,,
158,Amelie,scene_067_scroll_001_num06302_sim0.jpg,Cast,,Franck Monier,Dominique Bredoteau jeune,Cast,,second_half,6302,pending,1,franck monier,,,,
159,Amelie,scene_067_scroll_001_num06302_sim0.jpg,Cast,,Guillaume Viry,le S.D.F.,Cast,,second_half,6302,pending,1,guillaume viry,,,,
160,Amelie,scene_067_scroll_001_num06302_sim0.jpg,Cast,,Valérie Zarrouk,Dominique Bredoteau femme,Cast,,second_half,6302,pending,1,valerie zarrouk,,,,
161,Amelie,scene_067_scroll_001_num06302_sim0.jpg,Cast,,Marie-Laure Descoureaux,la concierge du mort,Cast,,second_half,6302,pending,1,marie laure descoureaux,,,,
162,Amelie,scene_067_scroll_001_num06302_sim0.jpg,Cast,,Sophie Tellier,la Tante Josette,Cast,,second_half,6302,pending,1,sophie tellier,,,,
163,Amelie,scene_067_scroll_001_num06302_sim0.jpg,Cast,,Gerald Weingand,l'instituteur,Cast,,second_half,6302,pending,1,gerald weingand,,,,
164,Amelie,scene_067_scroll_001_num06302_sim0.jpg,Cast,,François Viaur,le patron du bistrot,Cast,,second_half,6302,pending,1,francois viaur,,,,
165,Amelie,scene_067_scroll_001_num06302_sim0.jpg,Cast,,Paule Dare,son employée,Cast,,second_half,6302,pending,1,paule dare,,,,
166,Amelie,scene_067_scroll_001_num06302_sim0.jpg,Cast,,Marc Amyot,l'inconnu des photomatons,Cast,,second_half,6302,pending,1,marc amyot,,,,
167,Amelie,scene_067_scroll_001_num06302_sim0.jpg,Cast,,Myriam Labbé,la cliente du tabac,Cast,,second_half,6302,pending,1,myriam labbe,,,,
